,sentiment
B01FWXJ0KU,0.55635
B07DD7XKX5,0.48706000000000005
B018GN3JYQ,0.41469999999999996
B075PN9W7P,0.45879999999999993
B016RDKEAO,0.012149999999999994
B07FQSB654,0.4854700000000001
B0B11LN215,0.35770833333333335
B07G3KDG41,0.5548333333333334
B0764TXP7H,0.6065437499999999
B07GTRCQ14,0.8293222222222221
B07G21CQJQ,0.6486749999999999
B0BWPFJ4LW,0.5011571428571429
B09DFQ985K,0.6996615384615386
B01NAYBY1S,0.43757999999999997
B0B535VS6C,0.28490000000000004
B01NBRUJ8L,0.4897407407407407
B0178HXZUY,0.5158874999999999
B095J1B3HJ,0.2181526315789474
B096KWXXJJ,0.5766272727272729
B01NCIY5E9,0.3459428571428571
B0764NV98B,0.284675
B01MQHSW5Z,0.4103705882352941
B07B2KZY7R,0.38335454545454545
B016DA25DA,0.784475
B01F07MO10,0.4660428571428571
B07S4D24T1,0.7974222222222223
B09K4Z3H5N,0.33708947368421055
B07R58QKV5,0.6088833333333333
B01J8XXX6W,0.44721428571428573
B081CN7H4C,0.44488000000000005
B078QVK2V7,0.48888750000000003
B016J9LULI,0.6881
B01M119YRH,0.5081249999999999
B084PZBSMC,0.682975
B07ZMM1XGT,0.2128
B0BGY2RSTB,0.49314285714285705
B081XYXV5X,0.24285000000000004
B07FFBSJWQ,0.5403375
B07QZWXSFF,0.318635294117647
B0BCPGYW1L,0.28784324324324323
B093XQLHXS,0.4367473684210525
B07DFL6DQ5,0.5541794117647059
B07H2MN73W,0.3244380952380952
B0784YB7F5,0.3036166666666667
B075S8QZDF,0.6327
B0181KQFU4,0.5210199999999999
B0BDNM9FD8,0.3357428571428572
B08JJD5D4Z,0.6861149999999999
B0838KH7NZ,0.87425
B01BFMLVI6,0.39212272727272723
B015RR6NI8,0.532625
B07V5P6WHK,0.82074
B09VJHZCBW,0.48738750000000003
B015N9RAFA,0.15448235294117646
B09TSHG1Q4,0.3191636363636363
B08GPJ1MSN,0.3247921052631579
B019YZV3K2,0.30498333333333333
B07B3RGWR1,0.40036000000000005
B09TDLNX57,0.67206
B07DCB1Y9V,0.6456857142857143
B09LGBJP9X,0.6361636363636364
B091KH6B4X,0.18263684210526315
B0B4ZSS22X,0.5660769230769231
B082NZF9TL,0.8469166666666667
B07SQM4RWX,0.6486
B073X7NF8N,0.7047333333333333
B01NAO2NFU,0.8077714285714286
B09H23XYB3,0.3905363636363636
B0B8YYS6G2,0.7316636363636365
B0BTTZ7YY5,0.46009999999999995
B094K386M5,0.36565000000000003
B073NT71GQ,0.32095714285714283
B075TJMZPG,0.41714285714285715
B0711KZCS4,0.43599999999999994
B015RLS71A,0.4670333333333334
B01MAUMB6N,0.5439571428571429
B07D2KZQW7,0.8475000000000001
B078YBJK7F,0.7103642857142856
B08ZM9RD8Q,0.2711181818181818
B017BTPW64,0.7470600000000001
B015X3LY26,0.2772800000000001
B01BAXK2P8,0.35880999999999996
B018RXP4M0,0.4395707317073169
B094DC2LMF,0.5801700000000001
B096YQLZZQ,0.13574117647058825
B01MSL02O8,0.6025000000000001
B075ZCDYXR,0.5326500000000001
B0C2W1HSD9,0.6329125
B07MQBZHRZ,0.21368064516129034
B09WJWKLK4,0.5271222222222223
B01N1IBPVT,0.4486769230769231
B0C6QYHTD5,0.43860000000000005
B081YNNGDH,0.2722888888888889
B0BGMJQ4MZ,0.4587384615384616
B0BMZ3B3KS,0.5684173913043479
B075FJB3LG,0.58762
B079398J66,0.7479649999999999
B01I7F27BY,0.37898888888888893
B07XM95SBX,0.37586666666666674
B07QS5GFJG,0.5199818181818183
B076W4K6B7,0.5451
B07MT5NF75,0.5706222222222221
B07J1QXTPW,0.6752333333333334
B07D4RJ36F,0.3264411764705882
B017NPSLSW,0.28863333333333335
B01M0YF88S,0.03305555555555556
B01JD3H124,0.5301571428571429
B01AIG01CW,0.52435
B071G7958X,0.5027818181818181
B092YMMQVJ,0.542523076923077
B01G79R5T6,0.46323333333333333
B073WN95QX,0.5225777777777778
B07C2JFBSW,0.5020384615384615
B07D7GYBGS,0.32661999999999997
B0BCH164R4,0.5738555555555556
B0722XXK98,0.4639375
B019WMGQ90,0.4110466666666666
B06XTKN1CR,0.4492578947368421
B08LDTH5B4,0.21695161290322582
B01MRUXCPZ,0.787925
B07GTSVR6M,0.440125
B07RPSHMTR,0.7998285714285714
B09G3MFZ1V,0.3854
B089FPTT8X,0.16072173913043478
B0B49TY8WY,0.4611269230769231
B07MFC9K53,0.5921571428571429
B0BHF53LTN,0.49908205128205113
B07YYL123H,0.1902763157894737
B019MBWYUG,0.8832
B016FS33MC,0.4338666666666666
B017PR1SAQ,0.6080428571428571
B09MPN5L9L,0.5165571428571429
B01DPVQ130,0.36957142857142855
B07VC57ML4,0.25745
B01HDZLJKO,0.728025
B0989HKFCJ,0.3650851851851852
B06WVN696L,0.5401277777777777
B079WF3P81,0.5600666666666666
B07WVS5188,0.7311333333333333
B0BWK9NBNT,0.50448
B07GL4T7GF,0.5124249999999999
B0776JVRLZ,0.38588260869565216
B085G6276D,0.20470434782608699
B09GKZKK4N,0.2673142857142857
B01K5P7E3K,0.6389600000000001
B075KPRY81,0.0883785714285714
B07GBBBQDD,0.5882999999999999
B07351BQ46,0.864625
B017WO8BAC,0.6914416666666668
B0BJL96S2B,0.31598571428571426
B071F1QHJ4,0.5329761904761904
B093C4HYBJ,0.5853818181818181
B08194CLHM,0.5691333333333334
B07R7S3XV1,0.14773636363636367
B07FW5HXNJ,0.2336636363636364
B09B248WP3,0.55051
B078F9NFNZ,0.48791249999999997
B07NPYGTDQ,0.4939
B016FXMENQ,0.36007000000000006
B073ZKM5ZY,0.5025250000000001
B0855GMD9K,0.7797
B085DM6MQR,0.7973714285714287
B07CY6D91W,0.7637499999999999
B0768W7G38,0.35559166666666675
B07GNW91GS,0.3761954545454545
B074F2DH7C,0.41646666666666676
B0BRNT2GVP,0.7159333333333334
B085MCR88N,0.37670769230769224
B07GWWHGK4,0.6258411764705882
B07FTS3PHP,0.69355
B096N8CFFT,0.5395599999999999
B076566WZP,0.4476066666666666
B0791M2RNM,0.4171607142857142
B076XLBY6C,0.2021888888888889
B0C6FBKC3R,0.3159486338797812
B01MYT1C6H,0.628825
B0183YJ532,0.4144142857142858
B016E3S36Y,0.49984
B094MSX6ZQ,0.5355833333333333
B017AEKG34,0.35706250000000006
B0B6YT27N7,0.6153000000000001
B0841B7GFK,0.6998000000000001
B07LGMZST5,0.3975181818181818
B09QRB831L,0.25522500000000004
B07BJ91YJJ,0.2353125
B01MTU48BQ,0.73248
B07141YQ33,0.64578
B01LY9INMD,0.5783937499999999
B0BHDJ1B1Q,0.3540526315789474
B09HJNWGL4,0.6157750000000001
B07KCMCZBC,0.5299
B01H127KCK,0.30826428571428577
B09SK51G87,0.5972899999999999
B09FKQ936M,0.44854615384615387
B07MVK66FN,0.05762727272727272
B09MD1YGTX,0.38310000000000005
B078P47S33,0.920825
B07QD29M5C,0.2853111111111111
B0BY8CSVK2,0.7297692307692306
B09GRVQWRV,0.23011666666666666
B07N1WT921,0.4626888888888889
B07LDSS77M,0.5712857142857143
B01AIISZZK,0.7401142857142856
B09PZZQRKK,0.41346923076923076
B0BLFBQRYM,0.6328600000000001
B0162EKPOI,0.4477366666666667
B07T3HPL92,0.4363950000000001
B08YJQ42L4,0.40094210526315793
B07JMJNKMR,0.49306250000000007
B017WY86Y8,0.7624285714285716
B0BB7J7PGC,0.3272923076923077
B08L89RBZF,0.73005
B071K885MG,0.51535
B01CKZAMRS,0.3713916666666666
B07NBJK8YG,0.342096
B08DN2TPBG,0.738
B08NCDW18Q,0.20544444444444446
B0BHJMLN2M,0.40672500000000006
B0C579H3HP,0.546561111111111
B09GWBHQ5K,0.6519499999999998
B07D7GGP4X,0.42390000000000005
B01N11M5MM,0.38854285714285713
B01CTHXR6K,0.339845
B01M68Q05Z,0.59895
B07YM2CTVD,0.9117
B0BMF8PCFX,0.5492684210526316
B01FEOE9P8,0.4480583333333334
B07CQL9MVM,0.45566875
B07Q6J85M7,0.5293571428571429
B016Z2XYT0,0.37067272727272726
B0727V476C,0.29955
B07H68CQJM,0.6255
B07VB4T42L,0.641175
B0BNDBVDDZ,0.68437
B0919Z4P3L,0.2262769230769231
B0BTYGY9W6,0.590581081081081
B082VZW6JS,0.55512
B07VH5NZFK,0.42250000000000004
B01AWPJFRG,0.33804285714285714
B015GUWFDI,0.5411124999999999
B077JBJG8J,0.46653333333333336
B0C4VWNDMT,0.30724814814814816
B01AINAM24,0.5740375
B0181GFAKE,0.4623052631578948
B07H5Y85LV,0.3759666666666666
B01N6MSCGP,0.768825
B084KPFVD6,0.42200000000000004
B015GT60BM,0.31079999999999997
B01N6YKJ8O,0.3047333333333333
B0B416FBKK,0.8792
B0BRNS7JVZ,0.36997499999999994
B07QGZJKSS,0.731175
B07CYYX3P7,0.404175
B0B3DDKNRT,0.20315434782608702
B07BFQVGJ4,0.828675
B08K3SWQPW,0.8607333333333335
B077T999VG,0.81265
B06XDN9Y7B,0.7345428571428572
B07CZ7XRGY,0.24247500000000002
B0728HTN9N,0.7119833333333334
B07M9CF566,0.506
B079QMXTLF,0.37907857142857143
B07TXBZHRH,0.27426
B0716H9SBL,0.22389
B08X7DCY6X,0.18830625
B01B41LLLU,0.7065142857142857
B084BPG8WG,0.47069999999999995
B07T2F81ZN,0.5778666666666666
B07DW47W6C,0.7746
B015QK6IVS,0.2235
B075TQNK1Q,0.6161500000000001
B07CZYGF9T,0.496225
B0BYPFQH7V,0.4387833333333333
B08WK3Z9Y6,0.5828400000000001
B0168P1B8U,0.54345
B01DB9BFAK,0.7051
B01MYNV5HY,0.2382666666666667
B09273164F,0.60885
B09HJW513M,0.7736000000000001
B07H5DWSKL,0.35961
B08ML5DBT4,0.91055
B07YXGWG64,0.7536400000000001
B0777CWJ2N,0.7366285714285714
B07CR2X7KH,0.825475
B07ZRWZ71H,0.7303894736842106
B0C6Y7RV2C,0.6850125
B01FIRFSMO,0.5049666666666667
B09VGW916L,0.2864928571428571
B0BR8WJ5LR,0.4369333333333334
B09231HQ94,0.6802199999999999
B01HSBGBPG,0.4580379310344828
B08W7RQHVW,0.3991
B01CZKFNR2,0.33941025641025635
B0791TWSCF,0.2678333333333333
B07NZYB5Z6,0.4320736842105262
B019BG7Y84,0.35245714285714286
B075ZBH2JF,0.49182
B09M58F5J8,0.3449166666666666
B019Q5LMFG,0.5253368421052632
B073WKWDCZ,0.3323823529411765
B0C9FQJS34,0.411
B0BMQVWXCB,0.44728666666666667
B09SP272H8,0.3806249999999999
B071Y38BWV,0.2107391304347826
B073SBTJS8,0.6183799999999999
B0BK7KFJDY,0.334608
B08WY8CWVM,0.58085
B0721V9WYH,0.5127
B08W3WZ6FP,0.5109583333333333
B074MNZ3FJ,0.7216714285714285
B01LZPE70U,0.41631818181818175
B0BGCQ47ZC,0.534575
B0BGL28CL4,0.5024600000000001
B09PHG37LV,0.5384416666666665
B07WT4T1CR,0.33152000000000004
B07WV3W1Y9,0.0
B07C59HHQP,0.19965833333333335
B079R8BSKL,0.48136
B07L2BNNQB,0.37607826086956525
B096YMNF5Q,0.4152647058823529
B017QKN120,0.34276111111111107
B07B9YCNRD,0.44272
B0BGD3H7YG,0.5287600000000001
B017FSO7X0,0.6980833333333334
B0C13MY1NX,0.5934222222222223
B01CTT9BMM,0.2779333333333333
B01GH98CFC,0.5775583333333334
B093479536,0.3641142857142858
B015YFOZCE,0.5412185185185185
B01BN5JKYM,0.77275
B017WXUH0A,0.6835666666666667
B07JJ46TVT,0.4058363636363636
B0719RJ3XY,0.59931
B0BPR4PFZ5,0.41603157894736836
B0B41BDG5S,0.7925272727272727
B08HDKFX5N,0.48648888888888897
B01M9AOFJ8,0.5508571428571429
B08JHK4VTZ,0.4055363636363636
B0769JYKKS,0.59508
B0161W734G,0.7317
B071VCMQ4P,0.45974000000000004
B07WRPGLZ9,0.4159173913043479
B073Z3V5TX,0.6837333333333334
B0B8TMZGFC,0.10816363636363636
B015X37PZG,0.5194
B07FL79Q1M,0.222475
B07MVV5FG2,0.7285285714285715
B0BLF52874,0.6672833333333333
B015X3F4AE,0.30713333333333337
B08Q4KKY85,0.15648095238095236
B074YN5MZS,0.44898214285714294
B078C87ND9,0.37178750000000005
B088D6913W,0.5284923076923077
B0BW48X8ZX,0.5058818181818182
B07KFF1M6L,0.32689090909090907
B07KJ5FWMQ,0.43017500000000003
B0BRNS5H1W,0.06922000000000002
B078ZPZFQG,0.75115
B07JMF8RXQ,0.45718749999999997
B09RX3HSQZ,0.459416129032258
B07MBBRGVN,0.5747142857142858
B018RKPZ86,0.45355
B018ZLQ14O,0.4158285714285714
B0817T9MYY,0.336476923076923
B096L6MCBL,0.5130714285714286
B07BHXFNJ4,0.7953125000000001
B0B6TCCQT3,0.49678461538461527
B0BDHMR2VY,0.5253555555555557
B01M6YP6NN,0.5648666666666667
B09HV8DVY1,0.3047785714285714
B08X7HRZVY,0.312
B09T2QM17R,0.32068750000000007
B09GJMJ3Y8,0.5377375
B07NMV4R32,0.5605444444444445
B07GX7RN7D,0.54812
B09R5RY8G9,0.5914142857142857
B08QDYLG32,0.2888
B0BYF58YTC,0.3390916666666666
B09V29RT1T,0.5383
B093C8C4J2,-0.03849411764705883
B01MZAT0UY,0.840125
B0BH8X3XVJ,0.4818935483870968
B07SWS8TLJ,0.3257090909090909
B07K1L8JDV,0.5715714285714285
B095CBCHVS,0.049382
B0BSFHHK5R,0.556069230769231
B085MZCRV9,0.39531875
B07Q395L21,0.41845
B01MF9BKHD,0.7100142857142858
B074CFZ4MZ,0.4404
B0C62F7P6R,0.47644000000000003
B09SZPSTVS,0.4597142857142857
B09BR9DTBR,0.4277555555555556
B01E1JXP6Q,0.3804666666666667
B0BPN216CP,0.26535
B016061P06,0.44873611111111117
B07JYQZN75,0.59014
B0BFG48PDQ,0.48036
B01HVZKE5C,0.7472199999999999
B01KSM2OVW,0.5537272727272727
B07J471ZPZ,0.8967499999999999
B0BTWZQH9M,0.19424705882352944
B07DW9MDBJ,0.38624374999999994
B07TB3NS4L,0.6119090909090908
B0B7X8TMR5,0.6425461538461538
B015G7XFSK,0.42125000000000007
B0728HTFRR,0.6050615384615384
B07H5SQ4NB,0.32771111111111106
B07YQD28T8,0.13456666666666667
B08SYM2DCB,0.54718
B07K3WDMGJ,0.40227
B07QMFG3T1,0.3320625
B09C2N4SCS,0.48427826086956516
B072MMTN69,0.34129999999999994
B07Y27W95V,0.34514999999999996
B08V3449H8,0.38086842105263163
B09D9Z3ZPZ,0.09193333333333333
B0763K2Z6L,0.39559375
B07H5V1X5N,0.5991200000000001
B096RJ6B5K,0.52328
B083V78HC1,0.5215333333333333
B07QP9GPNF,0.3727064516129032
B09RTYQFGJ,0.2214304347826087
B087HND377,0.08050769230769231
B0C2QMHY2G,0.3921214285714285
B01EY67OKE,0.5311333333333333
B016YTZU9G,0.543970588235294
B08MTB8PVV,0.29178787878787876
B0BN498265,0.2629142857142857
B07RPJN5DT,0.30755999999999994
B077THY5LB,0.6417625
B0B2WWS387,0.6881999999999999
B09MG1S9NB,0.3218166666666666
B0769GQ73Q,0.6518666666666666
B01AEUYJ2A,-0.06940000000000004
B08P56L5KH,0.28787058823529416
B07Q8G46CV,0.3212913043478261
B07MHW2X3C,0.38659375000000007
B083D6TS21,0.8533
B07MMZ27QY,0.10212500000000001
B0B729RQWS,0.830925
B0BL87H3Y3,0.6906
B017X5AL9O,0.28773333333333334
B07QLWFJ6T,0.31805714285714287
B07V37D7YK,0.23064375
B0C5DFSYYY,0.3120681818181818
B0BYPCM8KS,0.35206470588235306
B07CP1SC1Q,0.3839666666666667
B01I45B88U,0.4989666666666667
B0B1F6282Y,0.3982800000000001
B08YHGSXXK,0.3397695652173913
B0BL3YGDLV,0.24588750000000004
B07VVHK4ZY,0.6729272727272727
B0BL84F51L,0.2384347826086957
B07CSM6XDW,0.7717499999999999
B0BG65TKVX,0.22268181818181818
B01MXUER0R,0.17453333333333332
B07DLN1HRF,0.492375
B07SKB124R,0.4917875
B07V39BQTL,0.1588666666666667
B01I0W2Y3U,0.4013333333333333
B01G29F4LM,0.3412692307692308
B0B318WZYH,0.06761666666666666
B0C11VH543,0.3967428571428572
B07KCNDVXZ,0.5914625
B0BFX4PVYV,0.23749310344827587
B06XSK62ZQ,0.2280777777777778
B01M7NNMN7,0.1524666666666667
B0BPJV8V52,0.27526666666666666
B07QCJGXKK,0.359
B0781TVHWJ,0.30261333333333335
B0BZ6FMKZB,0.6754625
B079VR11WQ,0.43434999999999996
B018WKUV0I,0.45509999999999995
B01N6UFD53,0.30946250000000003
B07GLCF11X,0.48630000000000007
B07D2ZVZYZ,0.49513749999999995
B0933H59HK,0.2649068965517242
B076QJJ2DY,0.5145733333333333
B0BYT3MPJH,0.4932307692307693
B079TFQ2HZ,0.56143
B08Z3QQNG7,0.2707342105263158
B079RM38S2,0.23188333333333333
B01DTE5IE6,0.8673
B079HYW2RM,0.37204090909090914
B08HPQHQ98,0.39176769230769215
B01ECXX3B8,0.5029857142857144
B08N1LXS7D,0.32021000000000005
B06VVJ35JK,0.44798636363636357
B0BF59FVTV,0.4919692307692307
B08NCZ7P8J,0.29843600000000003
B07Q9YNN3P,0.1221774193548387
B09F3H1SQT,0.3014233333333334
B09K4M3Z1K,0.3836714285714286
B0C5B4JLRW,0.14441250000000003
B083QR47NK,0.5800937500000001
B09M2VY4VG,0.40865
B07PSDHPRB,0.31096
B0C77LWVPP,0.39520909090909095
B078C4TD6W,0.030125000000000006
B095VCFNTH,0.36506363636363637
B017ZF9N5A,0.41885454545454553
B07226KPGY,0.26500476190476185
B07Z9M6D37,0.11915
B01MQH30HY,0.02776666666666667
B077QKRMG6,0.09544705882352943
B019GZ4M4Y,0.28498749999999995
B0BXGV2HHX,0.18509583333333332
B016B0O0F8,0.17841
B0881C32XY,0.1716
B07T3G6XY8,0.4580285714285714
B07WD1KH5X,0.2850764705882353
B01EU1ATDW,0.2331714285714286
B0B6HS1QPP,0.2768615384615385
B09QD4ZXN3,0.035049999999999984
B015LAWJRA,0.35008124999999995
B09V54SYD6,0.4859567567567568
B072BJ5R19,0.3723619047619048
B07F3F8ZGV,0.39478666666666656
B01LWEHWHA,0.4917923076923077
B0B38NQ3VR,0.42545000000000005
B07KK1HMCT,0.42331176470588233
B08Y8T5WCF,0.3915518518518519
B072JV5MCS,0.28464117647058823
B07TKP89GK,0.1703181818181818
B07CTB2P4G,0.35397999999999996
B0B93C63VB,0.3290142857142857
B06Y2FZW14,0.55795
B01NCWITII,0.2055
B08N6HG3HD,0.266475
B017609A3E,0.20987999999999996
B09ZT6Q5WX,0.4542615384615385
B08W88VL3M,0.10469999999999997
B09YNHMTCV,0.26114444444444446
B07CBHTCLB,0.35728888888888893
B09LCNQX9J,0.38994999999999996
B07YF2282D,0.5437000000000001
B074G4VHQ5,0.3142555555555555
B07RV67FFM,0.26898947368421056
B01DZQC5U8,0.535675
B08HDQMHFB,0.09377333333333333
B09ZTXYYDB,0.50065
B09V82KSXF,0.5207588235294117
B0761HGH8L,0.05183333333333334
B09PB6Y8HR,0.43510769230769236
B0933GS1V6,0.2975
B07JPYJFB6,0.1617
B098HG1MLP,0.3963625
B076GFXWZJ,0.4995200000000001
B0BLCZKFYZ,0.4009916666666667
B017V6DS2M,0.42860000000000004
B08JCNTLJ2,0.371925
B015PCYC1A,0.3058181818181818
B016BBKE84,0.4877052631578948
B0BK6SQ4B8,0.5222058823529413
B0BVBRFMLH,0.61725
B09HV9ZGDB,0.45053846153846155
B07HDDJKFB,0.36615499999999995
B01AYWT54A,0.232875
B079Q963D1,0.51695
B0BLYZYG8N,0.41651666666666665
B01MR74VXZ,0.19618750000000001
B01MRGONQF,-0.165
B07GDXS2RN,0.6993
B0722MSTQP,0.48045
B0B1QDTJZ9,0.37467500000000004
B01JDVBWYY,0.5871249999999999
B0C2T7RRF2,0.8366999999999999
B018TELKL6,0.5482666666666667
B0BVBB57K1,0.694188888888889
B0CB9NSN82,0.4441166666666667
B07DH2J686,0.69095
B01MPVZ4YP,0.5589000000000001
B07F3MZKMQ,-0.06783333333333334
B07JZD2W3X,0.38939999999999997
B07H4XC817,0.37132500000000007
B016LUCQYK,0.5547166666666666
B01AW0V3NK,0.6265999999999999
B01I8XISM2,0.5123333333333333
B092MMXPMW,0.2294
B088FYNXYB,0.28099999999999997
B01EMAFZBW,0.488925
B0829884XR,0.42957999999999996
B01NAQU14K,0.6745
B09RKS6PJN,0.5404749999999999
B01BIIJ616,0.5759
B074D5N28J,0.7981000000000001
B0BNCFRD8F,0.70055
B0BVBXGTWM,0.86285
B0BH9F6JXC,0.8271
B08B5LWL74,0.67215
B0BJQBQZSG,0.2202
B078DZQ8PP,0.7056
B084KKY1NG,0.4404
